ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
tt1539491,Bale Pandiya,2010.0,137.0,5.7,72.0,Comedy            ,tamil
tt1435465,Bandham,1985.0,148.0,6.2,9.0,,tamil
tt5011056,Priyojon,1996.0,153.0,7.9,42.0,"Comedy, Drama, Family            ",bengali
tt8254512,Michael,,120.0,4.5,10.0,Comedy            ,bengali
tt3746250,Sherpa,2015.0,96.0,7.6,3510.0,Documentary            ,nepali
tt0254764,Seetha Rama Kalyanam,1961.0,182.0,7.7,82.0,"Drama, Musical            ",telugu
tt8546164,Kravyam,2018.0,14.0,8.4,7.0,"Short, Thriller            ",malayalam
tt11433936,Sumo,2020.0,,8.2,17.0,Drama            ,tamil
tt0357283,Silent Waters,2003.0,99.0,7.6,1090.0,Drama            ,urdu
tt1949864,Main Abdul Qadir Hoon,,,8.7,245.0,Drama            ,oriya
tt7392180,Ti Ani Itar,2017.0,102.0,7.4,37.0,Drama            ,marathi
tt1992257,Toss: A Flip of Destiny,2009.0,,6.3,10.0,"Crime, Drama, Thriller            ",hindi
tt1435606,Uyir,2006.0,,4.2,28.0,Drama            ,tamil
tt0349122,Bahurani,1989.0,,6.4,77.0,"Comedy, Drama, Family            ",hindi
tt9781326,The Salesman (Assamese),2018.0,21.0,8.6,9.0,"Short, Crime            ",assamese
tt0251155,Jeevitha Nouka,1951.0,170.0,6.3,6.0,Drama            ,malayalam
tt0391555,Zameen Ke Tare,1960.0,,5.9,10.0,"Drama, Family            ",hindi
tt1006817,Aaplee Maanse,1992.0,,6.9,11.0,Drama            ,marathi
tt0262255,Bahudoorapu Batasari,1983.0,,6.6,5.0,,telugu
tt1797486,Sat Sri Akal,2008.0,136.0,5.5,16.0,"Drama, Family, Romance            ",punjabi
tt1451797,Rann,2010.0,137.0,6.9,2449.0,"Drama, Mystery, Thriller            ",urdu
tt2222716,Baat Bann Gayi,2013.0,108.0,5.1,68.0,"Comedy, Romance            ",hindi
tt0260108,Jeevana Tarangalu,1973.0,,6.9,10.0,Drama            ,telugu
tt0246713,Jahan Pyar Miley,1969.0,138.0,6.3,26.0,"Drama, Family            ",hindi
tt0363658,Hafta Bandh,1991.0,,4.3,18.0,Action            ,hindi
tt0928121,Athanokkade,2005.0,147.0,6.8,143.0,"Action, Drama            ",telugu
tt0250398,Gandasa,1991.0,,5.7,6.0,Action            ,punjabi
tt0290237,Maa Nannaki Pelli,1997.0,133.0,6.5,28.0,"Drama, Romance            ",telugu
tt9789440,Ninnu Veedani Needanu Nene,2019.0,123.0,5.9,345.0,Comedy            ,telugu
tt5725976,Roobha,2018.0,91.0,7.6,47.0,Drama            ,tamil
tt10175610,Azaar,2019.0,21.0,6.0,9.0,"Short, Drama            ",urdu
tt10112154,Bau Na Vichaar,2019.0,151.0,8.3,38.0,"Comedy, Drama            ",gujarati
tt0315754,Air Hostess,1980.0,141.0,5.2,5.0,,malayalam
tt4887312,Meri Zindagi Ek Agneepath,2005.0,,3.8,13.0,Action            ,hindi
tt12279780,Sabaat,,,8.2,71.0,Drama            ,urdu
tt6765202,Manu Needhi,2000.0,145.0,3.9,10.0,,tamil
tt2073038,Na Jaane Kabse,2011.0,132.0,5.4,9.0,Romance            ,hindi
tt0292239,Sobharaj,1986.0,,6.6,50.0,"Action, Thriller            ",malayalam
tt7765900,Rangreza,2017.0,145.0,5.2,219.0,"Music, Romance            ",urdu
tt1607568,Lava Kusa: The Warrior Twins,2010.0,120.0,6.5,31.0,Animation            ,tamil
tt0165991,Toofan,1975.0,138.0,5.7,34.0,"Action, Adventure            ",hindi
tt7683198,Karkhana,2016.0,120.0,6.1,8.0,Drama            ,nepali
tt0274941,Taxi Car,1972.0,,5.8,9.0,,malayalam
tt2158747,Sheikh Chilli,1956.0,112.0,5.4,9.0,"Action, Adventure, Comedy            ",hindi
tt0483786,Ram Aur Shyam,1996.0,,4.4,16.0,"Action, Crime, Drama            ",hindi
tt0269297,Gunsundari No Ghar Sansar,1972.0,,7.7,6.0,,gujarati
tt0371774,Keralida Simha,1981.0,164.0,8.5,23.0,Musical            ,kannada
tt0256429,Teen Sardar,1965.0,125.0,6.3,10.0,"Action, Adventure, Drama            ",hindi
tt0231260,Bharati Mata,1932.0,,6.1,12.0,,hindi
tt13199556,Lahore Confidential,2021.0,68.0,2.8,486.0,"Crime, Drama, Thriller            ",hindi
tt5569034,Matritwa,2005.0,121.0,8.2,6.0,Drama            ,bengali
tt10940334,Prati Roju Pandaage,2019.0,146.0,6.2,833.0,"Drama, Family            ",telugu
tt1416733,Kasturi Nivasa,1970.0,152.0,8.4,298.0,Drama            ,kannada
tt5363038,Rajanigandha,1982.0,145.0,6.0,10.0,"Drama, Family            ",bengali
tt1435463,Avanthan Manithan,1975.0,,7.2,13.0,Drama            ,tamil
tt4147572,Polytechnic,2014.0,139.0,4.2,91.0,"Comedy, Drama            ",malayalam
tt0108329,Thiruda Thiruda,1993.0,140.0,7.2,1214.0,"Action, Crime, Drama            ",tamil
tt0158860,Pratishodh,1981.0,121.0,6.5,18.0,Drama            ,bengali
tt0053791,Ek Phool Char Kante,1960.0,136.0,6.8,45.0,"Comedy, Drama, Romance            ",urdu
tt2186943,Mambattiyan,2011.0,155.0,4.3,56.0,"Action, Crime, Drama            ",tamil
tt3698328,Teri Dilli Meri Dili,2014.0,73.0,7.0,10.0,Drama            ,hindi
tt0154563,Hanste Zakhm,1973.0,,7.2,76.0,"Drama, Romance            ",hindi
tt0239524,Khazana,1995.0,,5.6,7.0,Drama            ,urdu
tt0086100,Phaniyamma,1983.0,118.0,7.3,23.0,,kannada
tt0383617,Sant Gyaneshwar,1982.0,129.0,6.5,10.0,"Biography, History            ",hindi
tt0405856,Damaad,1978.0,110.0,6.9,51.0,Comedy            ,hindi
tt0278522,Jodi No. 1,2001.0,140.0,5.8,2268.0,"Comedy, Romance            ",hindi
tt2357211,Mirza: The Untold Story,2012.0,167.0,4.6,286.0,"Action, Comedy, Crime            ",punjabi
tt4984096,Main Hoon Aflatoon,1987.0,,4.2,5.0,Action            ,hindi
tt6246778,Rehmat Ali,2010.0,127.0,4.9,11.0,Action            ,bengali
tt0397474,Ishara,1969.0,,8.8,5.0,Musical            ,oriya
tt6384274,Martin,,89.0,7.6,13.0,Thriller            ,konkani
tt0389178,Mounto,1975.0,114.0,4.8,5.0,"Action, Crime            ",hindi
tt1102293,Oruvan,2006.0,111.0,6.0,29.0,"Crime, Thriller            ",malayalam
tt1156148,Karzzzz,2008.0,142.0,2.1,1212.0,"Action, Drama, Musical            ",hindi
tt0262608,Maya Bazaar,1995.0,125.0,4.7,44.0,"Drama, Action, Romance            ",telugu
tt3378266,Thagaraaru,2013.0,128.0,5.1,70.0,Action            ,tamil
tt0255627,Swastham Grihabaranam,1999.0,,3.1,19.0,"Comedy, Drama            ",malayalam
tt1830786,Rascals,2011.0,128.0,2.9,2646.0,"Action, Comedy, Crime            ",punjabi
tt5268380,Megher Onek Rong,1976.0,109.0,8.3,33.0,"History, War            ",bengali
tt0318496,Nindu Hridayalu,1969.0,188.0,6.6,5.0,Drama            ,telugu
tt0305836,Mogha Mull,1994.0,137.0,6.9,16.0,Drama            ,tamil
tt2470148,Kajri,2013.0,84.0,5.8,45.0,Drama            ,hindi
tt3552320,Dying Candle,2016.0,126.0,8.9,29.0,"Drama, Family            ",nepali
tt0258988,Street Musicians of Bombay,1994.0,59.0,7.4,37.0,"Documentary, Music            ",urdu
tt0364326,En Kelvikku Enna Bathil,1978.0,112.0,5.2,18.0,Drama            ,tamil
tt6117534,Vanyam,2016.0,93.0,6.9,43.0,"Crime, Drama            ",malayalam
tt3619772,Hate Story 2,2014.0,130.0,4.4,2065.0,"Drama, Thriller            ",hindi
tt7207156,Sameer,2017.0,129.0,5.4,217.0,Drama            ,hindi
tt0486495,Toba Tek Singh,2005.0,17.0,6.7,47.0,"Short, Drama, History            ",urdu
tt0064915,Saat Hindustani,1969.0,144.0,6.5,198.0,"Action, Adventure, Drama            ",oriya
tt0347722,Paappi Devataa,1995.0,,4.5,52.0,"Action, Drama            ",hindi
tt8852690,Ranjha Refugee,2018.0,123.0,5.5,42.0,Drama            ,punjabi
tt0231469,Do Badan,1966.0,,7.4,91.0,"Family, Romance            ",hindi
tt0314834,Veera Thaalaattu,1998.0,,3.1,8.0,,tamil
tt7971992,Devil (Maupassant's Le Diable),2019.0,79.0,5.0,17.0,Drama            ,hindi
tt7026588,Kundanapu Bomma,2016.0,121.0,5.3,7.0,Drama            ,telugu
tt0212978,Guest House,1959.0,,6.3,7.0,Mystery            ,hindi
tt3592248,Bhalo Theko,2003.0,119.0,6.2,42.0,Family            ,bengali
tt7126230,Bultir Result,2020.0,116.0,8.2,8.0,Comedy            ,bengali
tt0318587,Ponvilangu,1993.0,135.0,6.1,7.0,,tamil
tt9823562,Khatre Da Ghuggu,2020.0,118.0,5.6,13.0,Comedy            ,punjabi
tt0248230,Netru Indru Nalai,1974.0,,6.6,25.0,,tamil
tt10735202,Helen,,117.0,7.7,2432.0,"Drama, Thriller            ",malayalam
tt2391688,Walker,,32.0,7.8,11.0,"Short, Drama            ",nepali
tt0449228,Dosti: Friends Forever,2005.0,136.0,5.5,2438.0,"Drama, Romance            ",hindi
tt0448225,Kochi Rajavu,2005.0,105.0,6.0,395.0,"Action, Comedy, Crime            ",malayalam
tt0321354,Baba Ramdev,1963.0,,8.8,16.0,,rajastani
tt5439560,Priyanka,2016.0,135.0,6.5,20.0,"Drama, Thriller            ",kannada
tt3681442,Mundasupatti,2014.0,148.0,7.6,1231.0,"Comedy, Drama, Romance            ",tamil
tt2215287,Magarasi,1967.0,,5.8,5.0,,tamil
tt0095010,Dharamyudh,1988.0,,5.8,22.0,"Drama, Mystery, Thriller            ",hindi
tt3424726, Coke Studio,,60.0,4.6,7.0,Music            ,urdu
tt0106986,Gardish,1993.0,153.0,7.4,797.0,"Action, Crime, Drama            ",hindi
tt2156899,Naa Ishtam,2012.0,,3.5,130.0,Drama            ,telugu
tt0373806,Duniya Na Mane,1959.0,,5.2,13.0,"Drama, Family, Romance            ",hindi
tt0255050,Chhoti Bahen,1959.0,155.0,6.6,35.0,Drama            ,hindi
tt3684978,Gift,,,8.5,13.0,"Short, Drama            ",malayalam
tt2072167,Mayakkam Enna,2011.0,145.0,7.6,3253.0,"Drama, Romance            ",tamil
tt3290452,KISS: Keep It Simple Stupid,2013.0,139.0,6.7,25.0,"Comedy, Romance            ",telugu
tt8680096,Vellipomakey,2017.0,106.0,6.8,33.0,Romance            ,telugu
tt6936224,Madhu Malati,1999.0,145.0,4.0,6.0,"Action, Drama, Romance            ",bengali
tt5101976,Mrittika Maya,2013.0,138.0,7.8,62.0,"Drama, Family            ",bengali
tt0100441,Pyar Ka Devta,1990.0,148.0,3.9,109.0,"Action, Comedy, Drama            ",hindi
tt5684262,Ore Mukham,2016.0,111.0,5.9,414.0,"Crime, Mystery, Thriller            ",malayalam
tt5298910,Jalam,2016.0,104.0,6.5,27.0,Drama            ,malayalam
tt9615024,Nungambakkam,2020.0,98.0,6.2,60.0,Crime            ,tamil
tt1985981,Desi Boyz,2011.0,122.0,5.7,13066.0,"Comedy, Drama            ",hindi
tt0156873,Parthal Pasi Theerum,1962.0,159.0,7.4,57.0,"Drama, War            ",telugu
tt0437310,Maa Santoshi Maa,2003.0,,9.1,45.0,Drama            ,hindi
tt3358534,Thiruvilaiyaadal Aarambam,2006.0,155.0,6.3,436.0,"Action, Drama, Romance            ",tamil
tt5280308,Downup the Exit 796,2018.0,102.0,8.2,37.0,Thriller            ,hindi
tt7763956,Sabrang,2017.0,54.0,6.4,7.0,Drama            ,hindi
tt5246840,Ganga Jamuna Saraswati,2011.0,,3.8,5.0,Action            ,bhojpuri
tt3174052,Mr 420,2012.0,,4.9,27.0,Comedy            ,kannada
tt0271592,Katha Ithu Vare,1985.0,131.0,6.8,20.0,"Drama, Romance            ",malayalam
tt1828355,Without Shepherds,2013.0,89.0,7.7,66.0,Documentary            ,urdu
tt0482222,Inteqam,2001.0,138.0,2.2,6.0,"Comedy, Crime            ",hindi
tt6841322,100 Years of Chrysostom,2018.0,,8.2,6.0,"Documentary, Biography            ",malayalam
tt2271304,I Was Born in Delhi,2011.0,93.0,3.7,7.0,Drama            ,hindi
tt0451940,Teen Ekkey,1980.0,,3.3,7.0,"Action, Comedy, Thriller            ",hindi
tt8785160,Ishq Na Hove Rabba,2018.0,106.0,3.3,10.0,Drama            ,punjabi
tt3483646,Bewakoofiyaan,2014.0,119.0,5.5,3902.0,"Comedy, Drama, Romance            ",hindi
tt0187218,Kumara Sambhavam,1969.0,,5.9,19.0,Music            ,malayalam
tt0045693,Do Bigha Zamin,1953.0,131.0,8.4,1815.0,Drama            ,hindi
tt3410080,Brahmalokam to Yamalokam Via Bhoolokam,2010.0,,6.7,25.0,Comedy            ,telugu
tt3017218,Shakaal,1994.0,,5.8,11.0,Action            ,hindi
tt5219150,Bokul,2015.0,100.0,7.2,20.0,Drama            ,assamese
tt0485922,Keerthi Chakra,2006.0,130.0,7.1,938.0,"Action, Drama, War            ",malayalam
tt3099638,Barfi,2013.0,105.0,6.6,134.0,"Comedy, Romance            ",kannada
tt6687734,Shororipu,2016.0,106.0,6.4,34.0,"Crime, Thriller            ",bengali
tt0447257,Little John,2001.0,126.0,5.1,199.0,"Action, Fantasy, Musical            ",tamil
tt1054636,Pasakiligal,2006.0,150.0,4.6,16.0,Action            ,tamil
tt2344824,Friday,,117.0,5.9,220.0,Family            ,malayalam
tt6804038,Puthiya Payanam,2017.0,,8.7,51.0,Sport            ,tamil
tt9766160,Damayanthi,2019.0,161.0,8.1,1116.0,Drama            ,kannada
tt0178184,Aan Milo Sajna,1970.0,177.0,6.3,208.0,"Drama, Musical, Romance            ",hindi
tt0176105,Roti,1974.0,120.0,6.9,441.0,"Drama, Romance, Thriller            ",hindi
tt0360224,Yugandhar,1993.0,,7.2,41.0,"Action, Crime, Drama            ",hindi
tt4127340, Humsafar,,40.0,8.6,18.0,"Drama, Romance            ",urdu
tt0076597,Ram Ram Gangaram,1977.0,160.0,6.8,20.0,Drama            ,marathi
tt0257837,Kilukkampetti,1991.0,,6.5,78.0,"Comedy, Drama            ",malayalam
tt4365060,7 Hours to Go,2016.0,115.0,5.7,395.0,"Crime, Thriller            ",hindi
tt0058772,Ziddi,1964.0,150.0,6.9,43.0,"Musical, Romance            ",hindi
tt0374033,Mazdoor Zindabaad,1976.0,124.0,5.7,14.0,Drama            ,hindi
tt1606378,A Good Day to Die Hard,2013.0,98.0,5.3,199575.0,"Action, Thriller            ",punjabi
tt5156746,Force 2,2016.0,127.0,6.2,4951.0,"Action, Adventure, Thriller            ",hindi
tt7117376,Chor Bani Thangaat Kare,2017.0,128.0,7.9,83.0,"Comedy, Drama, Family            ",gujarati
tt0383876,Andher Gardi,1990.0,,6.7,7.0,"Action, Drama            ",hindi
tt5896934,Aa Gaya Hero,2017.0,123.0,2.7,335.0,Action            ,hindi
tt5358998,Dk,2015.0,140.0,3.5,35.0,"Comedy, Drama            ",kannada
tt2353824,Janleva 555,2012.0,140.0,4.2,20.0,"Musical, Romance, Thriller            ",hindi
tt12871270, Churails,,,8.3,49.0,"Drama, Mystery, Thriller            ",urdu
tt9319896,Airaa,2019.0,142.0,4.7,602.0,"Drama, Horror            ",tamil
tt0104607,Khuda Gawah,1992.0,193.0,6.5,1857.0,"Action, Adventure, Drama            ",hindi
tt10394256,Jind Jaan,2019.0,123.0,3.0,25.0,Drama            ,punjabi
tt0279387,Saandhram,1990.0,112.0,5.5,13.0,"Comedy, Drama            ",malayalam
tt0255461,Parayanumvayya Parayathirikkanumvayya,1985.0,131.0,5.2,33.0,"Action, Drama, Thriller            ",malayalam
tt6536876,En Purushan Kuzhanthai Mathiri,2001.0,146.0,5.4,19.0,Drama            ,tamil
tt7562630,Minsara Kanna,1999.0,165.0,6.1,292.0,"Drama, Romance            ",tamil
tt1228966,Collector Garu,1997.0,142.0,5.1,291.0,"Action, Comedy, Drama            ",telugu
tt0259605,Swathi Thirunal,1987.0,133.0,7.5,26.0,"Drama, History            ",malayalam
tt9257896,Punaradhivasam,2000.0,,7.1,8.0,,malayalam
tt0317352,Dharma Durai,1991.0,144.0,6.6,274.0,Drama            ,tamil
tt0176121,Sawan Ki Ghata,1966.0,136.0,6.3,55.0,"Musical, Romance            ",hindi
tt2373662,Ullaasam,1997.0,,6.2,247.0,Romance            ,tamil
tt11046570,Chai Coffee,2019.0,49.0,7.9,11.0,"Drama, Romance            ",hindi
tt0493389,Annavaram,2006.0,175.0,4.8,800.0,"Action, Drama            ",telugu
tt0458017,Mixed Doubles,2006.0,91.0,6.5,641.0,"Comedy, Drama            ",hindi
tt0366663,Kanoon Meri Mutthi Mein,1984.0,,6.6,5.0,Action            ,hindi
tt0285845,Orey Thammudu,2001.0,,5.7,7.0,"Drama, Action, Romance            ",telugu
tt3382148,Yaariyan,2014.0,145.0,2.7,3134.0,"Drama, Romance            ",hindi
tt6872436,Sketch,,137.0,5.7,1742.0,"Action, Thriller            ",telugu
tt0140293,Jappanil Kalyanaraman,1985.0,138.0,6.0,116.0,"Action, Comedy, Romance            ",tamil
tt0237294,Gulnaar,1953.0,,9.2,5.0,Musical            ,urdu
tt0262918,Yeh Kaisa Insaf?,1980.0,140.0,4.2,14.0,Drama            ,hindi
tt0381157,Ek Khilari Bawan Pattey,1972.0,,6.3,7.0,"Action, Musical            ",hindi
tt3982436,Loukyam,2014.0,150.0,6.4,734.0,"Action, Comedy            ",telugu
tt0357283,Silent Waters,2003.0,99.0,7.6,1090.0,Drama            ,punjabi
tt3421052,Love Yoou Soniye,2013.0,140.0,6.8,16.0,"Comedy, Drama, Musical            ",punjabi
tt0370470,Doctor Siva,1975.0,,5.7,6.0,Musical            ,tamil
tt0154630,Imaan,1974.0,131.0,7.4,27.0,Romance            ,hindi
tt0232883,Vaa Arugil Vaa,1991.0,,6.0,25.0,Horror            ,tamil
tt5643482,Nekabbarer Mohaproyan,2014.0,,7.0,21.0,Drama            ,bengali
tt1858770,Prince Vaali,2011.0,175.0,5.8,11.0,"Action, Adventure, Fantasy            ",telugu
tt5600714,Laal Rang,2016.0,147.0,8.0,4249.0,"Action, Crime, Drama            ",hindi
tt0338472,Suraag,1982.0,,7.3,58.0,"Thriller, Mystery            ",hindi
tt5592744,Satyavadi Raja Harishchandra,1989.0,,4.4,11.0,Fantasy            ,gujarati
tt9370232,Saranam Ayyappa,1980.0,118.0,5.4,5.0,Drama            ,tamil
tt2894556,Pratidhwani,1993.0,,5.7,6.0,Action            ,hindi
tt5277088,Bhawani Mandi Tesan,2018.0,,6.4,5.0,Comedy            ,hindi
tt2950296,Kutti Puli,2013.0,150.0,4.5,185.0,"Action, Thriller            ",tamil
tt4751680,Kader Kuler Bou,2015.0,167.0,6.2,41.0,"Action, Crime, Drama            ",bengali
tt8180412,Anuraaga Gaanam Pole,2017.0,8.0,8.8,13.0,"Short, Fantasy, Romance            ",malayalam
tt0154954,Nishan,1965.0,138.0,4.9,10.0,Drama            ,hindi
tt1169841,Return of Hanuman,2007.0,110.0,7.1,660.0,"Animation, Action, Adventure            ",hindi
tt9396112,Sathyam Paranja Viswasikuvo,2019.0,130.0,5.7,225.0,"Comedy, Drama            ",malayalam
tt3179004,Rajotto,2014.0,,7.1,79.0,"Action, Comedy, Thriller            ",bengali
tt0187486,Sathyavaan Savithri,1977.0,,5.4,17.0,"Biography, Drama, History            ",malayalam
tt0354058,Sthreedhanam,1993.0,130.0,6.8,28.0,"Drama, Family            ",malayalam
tt0244485,Dhuli,1954.0,163.0,6.1,8.0,Drama            ,bengali
tt8914956,Maj Rati Keteki,2017.0,,7.3,34.0,Drama            ,assamese
tt4892718,Sir C. P.,2015.0,135.0,2.5,87.0,Drama            ,malayalam
tt10399352,Sakhhii,2019.0,122.0,2.8,5.0,"Drama, Romance            ",bengali
tt7478792,Puppa,,,8.0,472.0,"Comedy, Drama            ",urdu
tt7886898,Seetha... Ramuni Kosam,2017.0,113.0,5.2,6.0,Thriller            ,telugu
tt3053768,Koormavatara,2011.0,,8.1,37.0,Drama            ,kannada
tt3811012,Green Signal,2014.0,,5.0,8.0,,telugu
tt0359935,Santosh,1989.0,146.0,6.8,36.0,"Drama, Family            ",hindi
tt1708453,Aakrosh,2010.0,115.0,7.0,3425.0,"Action, Crime, Thriller            ",hindi
tt0322877,Jotugriha,1964.0,130.0,8.4,49.0,Drama            ,bengali
tt5494500, Mann Mayal,2016.0,,8.5,53.0,"Drama, Romance            ",urdu
tt2043923,Mod,2011.0,100.0,6.5,396.0,"Drama, Romance, Thriller            ",hindi
tt2613668,Soldier as Thakur Daler Singh,1969.0,,6.0,5.0,Action            ,hindi
tt0102201,Khoon Ka Karz,1991.0,151.0,4.8,82.0,"Action, Crime, Drama            ",hindi
tt0121533,May Madham,1994.0,149.0,6.4,131.0,"Drama, Musical, Romance            ",tamil
tt0213512,Bhargavi Nilayam,1964.0,175.0,7.7,103.0,Horror            ,malayalam
tt0245679,Aapathbandavudu,1992.0,173.0,7.6,342.0,"Drama, Musical            ",telugu
tt2015304,Baaz,1992.0,,5.8,48.0,"Action, Mystery, Thriller            ",hindi
tt0072190,Sonar Kella,1974.0,120.0,8.4,2048.0,"Adventure, Family, Mystery            ",bengali
tt5815940,Gentleman,2016.0,144.0,7.1,1851.0,"Mystery, Romance, Thriller            ",telugu
tt0214980,Narsi Bhagat,1957.0,,6.5,6.0,Biography            ,hindi
tt4280824,Eh Janam Tumhare Lekhe,2015.0,135.0,8.6,352.0,Biography            ,punjabi
tt0155985,Pyari Behna,1985.0,136.0,6.7,68.0,"Action, Comedy, Drama            ",hindi
tt0320471,Sir... I Love You,1991.0,121.0,4.3,6.0,,tamil
tt1180304,Doraemon the Movie: Nobita and the Green Giant Legend,2008.0,112.0,6.5,479.0,"Animation, Adventure, Comedy            ",hindi
tt0250436,Insaanyat Ke Dushman,1990.0,,2.7,23.0,,urdu
tt3431756,Rakhtbeej,2012.0,120.0,3.1,15.0,Thriller            ,hindi
tt4995590,Junun,2015.0,54.0,7.3,1920.0,"Documentary, Music            ",oriya
tt0231951,Lal Pari,1954.0,,4.6,5.0,"Adventure, Fantasy            ",hindi
tt1500682,Aadmi Ki Aurat Aur Anya Kahaniya,2009.0,78.0,7.6,61.0,Drama            ,hindi
tt0233181,Alibaba Aur Chalis Chor,1932.0,,3.4,5.0,,hindi
tt1814683,Diary of a Butterfly,2012.0,97.0,3.6,88.0,Drama            ,hindi
tt0303661,Anita & Me,2002.0,89.0,6.4,1657.0,"Comedy, Drama            ",punjabi
tt2196564,Pune-52,2013.0,126.0,7.1,213.0,"Drama, Thriller            ",marathi
tt8386480,Bhor,2018.0,,7.8,5.0,Drama            ,nepali
tt0251717,Golanthara Vartha,1993.0,133.0,6.7,174.0,"Comedy, Drama            ",malayalam
tt8517350,Dust Bin,2018.0,130.0,7.3,6.0,Drama            ,malayalam
tt9355204,Over the Edge,2016.0,60.0,6.2,9.0,Reality-TV            ,urdu
tt14063668,Dictionary,2021.0,109.0,9.1,129.0,Drama            ,bengali
tt11011484,Inba Twinkle Lilly,2018.0,152.0,4.3,11.0,Drama            ,tamil
tt8523160,Beharbari Outpost,,,8.7,13.0,Comedy            ,assamese
tt2568760,Theevram,2012.0,135.0,6.5,1055.0,"Action, Crime, Thriller            ",malayalam
tt0284137,Gadar: Ek Prem Katha,2001.0,170.0,7.2,10102.0,"Action, Drama, Romance            ",hindi
tt6221000,Godha,2017.0,120.0,7.3,1597.0,"Comedy, Drama, Sport            ",malayalam
tt1611003,Anjaam,2008.0,,4.3,10.0,Drama            ,urdu
tt0256527,Yeh Rishta Na Tootay,1981.0,,5.3,9.0,"Crime, Drama            ",hindi
tt4964480,Aro Ekbar,2015.0,,5.8,27.0,Drama            ,bengali
tt1440164,Enga Mama,1970.0,159.0,6.9,17.0,,tamil
tt5755606,Banjo,2016.0,137.0,4.9,1093.0,"Action, Drama, Music            ",hindi
tt2187090,Raktha Kanneeru,2003.0,149.0,7.9,521.0,"Comedy, Drama            ",kannada
tt6889342,Piya Mann Bhaye,2015.0,,8.4,7.0,Drama            ,urdu
tt13563212,The Midnight Murder,2020.0,19.0,9.2,8.0,"Short, Crime            ",assamese
tt7822540,Raa Raa,2018.0,144.0,5.8,26.0,"Drama, Horror            ",telugu
tt0304067,Gaunthali,2001.0,,7.5,10.0,,nepali
tt0416458,Adavi Ramudu,2004.0,152.0,4.0,281.0,"Action, Romance            ",telugu
tt0156832,Naya Daur,1978.0,124.0,5.6,52.0,"Action, Crime, Drama            ",hindi
